osm_label,overture_label,affinity,s_lin,s_emp,n_confirmed
ATM,ATM,1.0,1.0,0.4601,75
ATM,Bank,0.8445,0.5911,1.0,163
ATM,Other Financial,0.734,0.734,0.0123,2
ATM,Home Service,0.3852,0.3852,0.0,0
ATM,Real Estate,0.3632,0.3632,0.0,0
ATM,Other Professional,0.3392,0.3392,0.0,0
ATM,Legal Service,0.3216,0.3216,0.0,0
ATM,Self-Storage,0.2966,0.2966,0.0,0
ATM,Print and Copy Shop,0.2865,0.2865,0.0,0
ATM,Post Office,0.2765,0.2765,0.0,0
ATM,Laundromat,0.2756,0.2756,0.0,0
ATM,Childcare,0.2743,0.2743,0.0,0
ATM,Funeral Services,0.2671,0.2671,0.0,0
ATM,Dry Cleaning,0.2525,0.2525,0.0,0
ATM,Other Amenity,0.2385,0.2385,0.0,0
ATM,Other Shop,0.1898,0.1898,0.0,0
ATM,Car Repair,0.0001,0.0,0.0061,1
ATM,Gas Station,0.0001,0.0,0.0061,1
ATM,Specialty Store,0.0001,0.0,0.0061,1
Alternative Medicine,Alternative Medicine,1.0,1.0,0.2561,401
Alternative Medicine,Other Healthcare,0.9968,0.946,1.0,1566
Alternative Medicine,Clinic,0.7269,0.7269,0.014,22
Alternative Medicine,Dentist,0.5937,0.5937,0.0,0
Alternative Medicine,Mental Health,0.5628,0.5628,0.0077,12
Alternative Medicine,Eye Care,0.5223,0.5223,0.0,0
Alternative Medicine,Physical Therapy,0.5205,0.5205,0.0096,15
Alternative Medicine,Hospital,0.4749,0.4749,0.0013,2
Alternative Medicine,Counseling,0.4205,0.4205,0.0,0
Alternative Medicine,Occupational Therapy,0.4189,0.4189,0.0,0
Alternative Medicine,Speech Therapist,0.4186,0.4186,0.0,0
Alternative Medicine,Public Safety,0.4023,0.4023,0.0,0
Alternative Medicine,Cannabis Dispensary,0.398,0.398,0.0064,10
Alternative Medicine,Maternity Center,0.3877,0.3877,0.0,0
Alternative Medicine,Other Financial,0.3636,0.3636,0.0,0
Alternative Medicine,Massage Therapy,0.0527,0.0,0.09,141
Alternative Medicine,Fitness Center,0.0018,0.0,0.0115,18
Alternative Medicine,Specialty Store,0.0006,0.0,0.0064,10
Alternative Medicine,Hair and Beauty,0.0004,0.0,0.0051,8
Alternative Medicine,Florist,0.0002,0.0,0.0032,5
Alternative Medicine,Other Professional,0.0001,0.0,0.0019,3
Alternative Medicine,Clothing Store,0.0,0.0,0.0006,1
Alternative Medicine,Community Center,0.0,0.0,0.0013,2
Alternative Medicine,Home Service,0.0,0.0,0.0006,1
Alternative Medicine,Market,0.0,0.0,0.0006,1
Alternative Medicine,Other Amenity,0.0,0.0,0.0006,1
Alternative Medicine,Other Shop,0.0,0.0,0.0006,1
Alternative Medicine,Pharmacy,0.0,0.0,0.0006,1
Alternative Medicine,Recreation,0.0,0.0,0.0013,2
Alternative Medicine,Shopping Center,0.0,0.0,0.0006,1
Animal Shelter,Animal Shelter,1.0,1.0,1.0,329
Animal Shelter,Pet Store,0.7812,0.7812,0.0365,12
Animal Shelter,Veterinarian,0.7063,0.7063,0.0152,5
Animal Shelter,Recreation,0.5912,0.5912,0.0304,10
Animal Shelter,Hair and Beauty,0.5162,0.5162,0.0,0
Animal Shelter,Massage Therapy,0.4562,0.4562,0.0,0
Animal Shelter,Tattoo and Piercing,0.4036,0.4036,0.0,0
Animal Shelter,Other Healthcare,0.361,0.361,0.0,0
Animal Shelter,Other Professional,0.352,0.352,0.0,0
Animal Shelter,Other Amenity,0.3469,0.3469,0.0,0
Animal Shelter,Fitness Center,0.3422,0.3422,0.0,0
Animal Shelter,Specialty Store,0.3306,0.3306,0.0,0
Animal Shelter,Community Center,0.0023,0.0,0.0274,9
Animal Shelter,Government Office,0.0007,0.0,0.0152,5
Animal Shelter,Alternative Medicine,0.0,0.0,0.003,1
Arcade,Arcade,1.0,1.0,1.0,477
Arcade,Casino,0.8658,0.8658,0.0,0
Arcade,Recreation,0.8308,0.8308,0.1363,65
Arcade,Other Amenity,0.6591,0.6591,0.0105,5
Arcade,Performing Arts,0.5773,0.5773,0.0063,3
Arcade,Arts Venue,0.5657,0.5657,0.0,0
Arcade,Museum,0.5499,0.5499,0.0063,3
Arcade,Event Venue,0.5294,0.5294,0.0,0
Arcade,Stadium,0.5249,0.5249,0.0,0
Arcade,Movie Theater,0.5141,0.5141,0.0042,2
Arcade,Nightclub,0.5105,0.5105,0.0021,1
Arcade,Social Club,0.506,0.506,0.0,0
Arcade,Restaurant,0.0128,0.0,0.0587,28
Arcade,Bar,0.0064,0.0,0.0398,19
Arcade,Bowling Alley,0.0005,0.0,0.0105,5
Arcade,Specialty Store,0.0001,0.0,0.0042,2
Arcade,Cafe,0.0,0.0,0.0021,1
Arcade,Fast Food,0.0,0.0,0.0021,1
Arcade,Home Service,0.0,0.0,0.0021,1
Arcade,Other Shop,0.0,0.0,0.0021,1
Arcade,Pet Store,0.0,0.0,0.0021,1
Arcade,Playground,0.0,0.0,0.0021,1
Arts Venue,Arts Venue,1.0,1.0,1.0,916
Arts Venue,Other Amenity,0.7998,0.7998,0.0426,39
Arts Venue,Performing Arts,0.6824,0.6824,0.1485,136
Arts Venue,Museum,0.6445,0.6445,0.0939,86
Arts Venue,Event Venue,0.6165,0.6165,0.0098,9
Arts Venue,Stadium,0.6104,0.6104,0.0,0
Arts Venue,Recreation,0.5991,0.5991,0.0066,6
Arts Venue,Movie Theater,0.5959,0.5959,0.0033,3
Arts Venue,Nightclub,0.591,0.591,0.0,0
Arts Venue,Social Club,0.585,0.585,0.0,0
Arts Venue,Arcade,0.5657,0.5657,0.0,0
Arts Venue,Casino,0.5625,0.5625,0.0,0
Arts Venue,Community Center,0.101,0.0,0.167,153
Arts Venue,School,0.0366,0.0,0.0841,77
Arts Venue,Specialty Store,0.0141,0.0,0.0469,43
Arts Venue,Florist,0.0005,0.0,0.0076,7
Arts Venue,Historic Site,0.0003,0.0,0.0055,5
Arts Venue,Other Professional,0.0003,0.0,0.0055,5
Arts Venue,Home Service,0.0002,0.0,0.0044,4
Arts Venue,Place of Worship,0.0002,0.0,0.0044,4
Arts Venue,Cafe,0.0001,0.0,0.0033,3
Arts Venue,Furniture Store,0.0001,0.0,0.0033,3
Arts Venue,Hardware,0.0001,0.0,0.0033,3
Arts Venue,Restaurant,0.0001,0.0,0.0033,3
Arts Venue,Bar,0.0,0.0,0.0022,2
Arts Venue,Bookstore,0.0,0.0,0.0022,2
Arts Venue,Clothing Store,0.0,0.0,0.0011,1
Arts Venue,Fitness Center,0.0,0.0,0.0022,2
Arts Venue,Hotel,0.0,0.0,0.0011,1
Arts Venue,Jewelry Store,0.0,0.0,0.0011,1
Arts Venue,Kindergarten,0.0,0.0,0.0011,1
Arts Venue,Other Shop,0.0,0.0,0.0011,1
Arts Venue,Park,0.0,0.0,0.0011,1
Arts Venue,Physical Therapy,0.0,0.0,0.0011,1
Arts Venue,Print and Copy Shop,0.0,0.0,0.0022,2
Arts Venue,Tattoo and Piercing,0.0,0.0,0.0011,1
Arts Venue,University,0.0,0.0,0.0022,2
Bakery,Bakery,1.0,1.0,1.0,2632
Bakery,Fast Food,0.6734,0.6734,0.0095,25
Bakery,Dessert Shop,0.6581,0.6581,0.1258,331
Bakery,Cafe,0.6221,0.6221,0.0433,114
Bakery,Restaurant,0.5638,0.5638,0.0794,209
Bakery,Bar,0.5148,0.5148,0.0023,6
Bakery,Specialty Store,0.0019,0.0,0.0095,25
Bakery,Supermarket,0.0014,0.0,0.008,21
Bakery,Florist,0.0001,0.0,0.0015,4
Bakery,Pet Store,0.0001,0.0,0.0015,4
Bakery,Clothing Store,0.0,0.0,0.0008,2
Bakery,Community Center,0.0,0.0,0.0008,2
Bakery,Event Venue,0.0,0.0,0.0008,2
Bakery,Farmers Market,0.0,0.0,0.0008,2
Bakery,Furniture Store,0.0,0.0,0.0004,1
Bakery,Historic Site,0.0,0.0,0.0004,1
Bakery,Market,0.0,0.0,0.0004,1
Bakery,Massage Therapy,0.0,0.0,0.0004,1
Bakery,Other Amenity,0.0,0.0,0.0008,2
Bakery,Other Professional,0.0,0.0,0.0004,1
Bakery,Other Shop,0.0,0.0,0.0004,1
Bakery,Performing Arts,0.0,0.0,0.0004,1
Bakery,Place of Worship,0.0,0.0,0.0004,1
Bakery,School,0.0,0.0,0.0008,2
Bank,Bank,1.0,1.0,1.0,11483
Bank,Other Financial,0.7523,0.7523,0.0118,135
Bank,ATM,0.5911,0.5911,0.0353,405
Bank,Home Service,0.3948,0.3948,0.0,0
Bank,Real Estate,0.3717,0.3717,0.0002,2
Bank,Other Professional,0.3466,0.3466,0.0,0
Bank,Legal Service,0.3282,0.3282,0.0,0
Bank,Self-Storage,0.3023,0.3023,0.0,0
Bank,Print and Copy Shop,0.2917,0.2917,0.0,0
Bank,Post Office,0.2813,0.2813,0.0,0
Bank,Laundromat,0.2805,0.2805,0.0,0
Bank,Childcare,0.2791,0.2791,0.0,0
Bank,Funeral Services,0.2716,0.2716,0.0,0
Bank,Dry Cleaning,0.2566,0.2566,0.0,0
Bank,Other Amenity,0.2421,0.2421,0.0,0
Bank,Other Shop,0.1921,0.1921,0.0,0
Bank,Clothing Store,0.0,0.0,0.0001,1
Bank,Community Center,0.0,0.0,0.0001,1
Bank,Event Venue,0.0,0.0,0.0001,1
Bank,Fitness Center,0.0,0.0,0.0001,1
Bank,Government Office,0.0,0.0,0.0001,1
Bank,Jewelry Store,0.0,0.0,0.0001,1
Bank,Recreation,0.0,0.0,0.0003,3
Bar,Bar,1.0,1.0,1.0,8983
Bar,Restaurant,0.6153,0.6153,0.214,1922
Bar,Fast Food,0.5343,0.5343,0.002,18
Bar,Dessert Shop,0.5247,0.5247,0.0006,5
Bar,Bakery,0.5148,0.5148,0.0,0
Bar,Cafe,0.5015,0.5015,0.0066,59
Bar,Performing Arts,0.0222,0.0,0.0304,273
Bar,Recreation,0.0029,0.0,0.0072,65
Bar,Nightclub,0.0023,0.0,0.0063,57
Bar,Arcade,0.002,0.0,0.0059,53
Bar,Liquor Store,0.0018,0.0,0.0055,49
Bar,Community Center,0.0007,0.0,0.0031,28
Bar,Hotel,0.0002,0.0,0.0016,14
Bar,Casino,0.0001,0.0,0.0008,7
Bar,Event Venue,0.0001,0.0,0.0008,7
Bar,Specialty Store,0.0001,0.0,0.0013,12
Bar,Arts Venue,0.0,0.0,0.0004,4
Bar,Bike shop,0.0,0.0,0.0002,2
Bar,Bookstore,0.0,0.0,0.0006,5
Bar,Bowling Alley,0.0,0.0,0.0006,5
Bar,Campground,0.0,0.0,0.0001,1
Bar,Car Repair,0.0,0.0,0.0001,1
Bar,Clothing Store,0.0,0.0,0.0002,2
Bar,Dog Park,0.0,0.0,0.0002,2
Bar,Farmers Market,0.0,0.0,0.0001,1
Bar,Fitness Center,0.0,0.0,0.0002,2
Bar,Florist,0.0,0.0,0.0004,4
Bar,Furniture Store,0.0,0.0,0.0003,3
Bar,Golf Course,0.0,0.0,0.0003,3
Bar,Hair and Beauty,0.0,0.0,0.0003,3
Bar,Historic Site,0.0,0.0,0.0002,2
Bar,Museum,0.0,0.0,0.0001,1
Bar,Other Amenity,0.0,0.0,0.0003,3
Bar,Other Professional,0.0,0.0,0.0001,1
Bar,Other Shop,0.0,0.0,0.0001,1
Bar,Pet Store,0.0,0.0,0.0002,2
Bar,Pharmacy,0.0,0.0,0.0001,1
Bar,Public Safety,0.0,0.0,0.0001,1
Bar,School,0.0,0.0,0.0002,2
Bar,Social Club,0.0,0.0,0.0007,6
Bar,Sports Outlet,0.0,0.0,0.0003,3
Bar,Supermarket,0.0,0.0,0.0003,3
Bike shop,Bike shop,1.0,1.0,1.0,1769
Bike shop,Sports Outlet,0.8406,0.8406,0.0339,60
Bike shop,Specialty Store,0.5093,0.5093,0.0006,1
Bike shop,Hardware,0.4529,0.4529,0.0,0
Bike shop,Florist,0.4075,0.4075,0.0,0
Bike shop,Car Repair,0.3934,0.3934,0.0023,4
Bike shop,Cell Phone Store,0.3911,0.3911,0.0,0
Bike shop,Pharmacy,0.3885,0.3885,0.0006,1
Bike shop,Furniture Store,0.3883,0.3883,0.0,0
Bike shop,Other Shop,0.3828,0.3828,0.0113,20
Bike shop,Bookstore,0.382,0.382,0.0,0
Bike shop,Garden Store,0.3703,0.3703,0.0,0
Bike shop,Pet Store,0.3676,0.3676,0.0,0
Bike shop,Cannabis Dispensary,0.3324,0.3324,0.0,0
Bike shop,Clothing Store,0.3128,0.3128,0.0006,1
Bike shop,Car Dealer,0.2971,0.2971,0.0023,4
Bike shop,Supermarket,0.2853,0.2853,0.0,0
Bike shop,Convenience Store,0.2825,0.2825,0.0,0
Bike shop,Thrift Store,0.2784,0.2784,0.0,0
Bike shop,Discount Store,0.2696,0.2696,0.0,0
Bike shop,Jewelry Store,0.267,0.267,0.0,0
Bike shop,Liquor Store,0.2602,0.2602,0.0,0
Bike shop,Shoe Store,0.2562,0.2562,0.0006,1
Bike shop,Farmers Market,0.249,0.249,0.0,0
Bike shop,Shopping Center,0.2487,0.2487,0.0,0
Bike shop,Eye Care,0.2443,0.2443,0.0,0
Bike shop,Wholesale Store,0.2409,0.2409,0.0,0
Bike shop,Market,0.2246,0.2246,0.0,0
Bike shop,Fast Food,0.2166,0.2166,0.0,0
Bike shop,Community Center,0.0004,0.0,0.0051,9
Bike shop,Cafe,0.0001,0.0,0.0028,5
Bike shop,Bar,0.0,0.0,0.0011,2
Bike shop,Fitness Center,0.0,0.0,0.0017,3
Bike shop,Other Professional,0.0,0.0,0.0006,1
Bike shop,Park,0.0,0.0,0.0006,1
Bike shop,Recreation,0.0,0.0,0.0006,1
Bike shop,Tire Store,0.0,0.0,0.0017,3
Bookstore,Bookstore,1.0,1.0,1.0,1593
Bookstore,Specialty Store,0.8714,0.8714,0.01,16
Bookstore,Hardware,0.5265,0.5265,0.0,0
Bookstore,Florist,0.4661,0.4661,0.005,8
Bookstore,Other Shop,0.4615,0.4615,0.0,0
Bookstore,Sports Outlet,0.4514,0.4514,0.0,0
Bookstore,Car Repair,0.4479,0.4479,0.0,0
Bookstore,Cell Phone Store,0.4448,0.4448,0.0,0
Bookstore,Pharmacy,0.4415,0.4415,0.0,0
Bookstore,Furniture Store,0.4413,0.4413,0.0006,1
Bookstore,Garden Store,0.4182,0.4182,0.0,0
Bookstore,Pet Store,0.4147,0.4147,0.0,0
Bookstore,Bike shop,0.382,0.382,0.0,0
Bookstore,Cannabis Dispensary,0.3705,0.3705,0.0,0
Bookstore,Clothing Store,0.3635,0.3635,0.0013,2
Bookstore,Car Dealer,0.3425,0.3425,0.0,0
Bookstore,Supermarket,0.3269,0.3269,0.0,0
Bookstore,Convenience Store,0.3232,0.3232,0.0,0
Bookstore,Thrift Store,0.3179,0.3179,0.0025,4
Bookstore,Discount Store,0.3065,0.3065,0.0,0
Bookstore,Jewelry Store,0.3031,0.3031,0.0,0
Bookstore,Liquor Store,0.2944,0.2944,0.0,0
Bookstore,Shoe Store,0.2892,0.2892,0.0,0
Bookstore,Farmers Market,0.2801,0.2801,0.0,0
Bookstore,Shopping Center,0.2798,0.2798,0.0,0
Bookstore,Eye Care,0.2742,0.2742,0.0,0
Bookstore,Wholesale Store,0.2698,0.2698,0.0,0
Bookstore,Market,0.2495,0.2495,0.0,0
Bookstore,Fast Food,0.2398,0.2398,0.0,0
Bookstore,Community Center,0.0009,0.0,0.0082,13
Bookstore,Cafe,0.0006,0.0,0.0063,10
Bookstore,Place of Worship,0.0001,0.0,0.0019,3
Bookstore,Arts Venue,0.0,0.0,0.0013,2
Bookstore,Bar,0.0,0.0,0.0006,1
Bookstore,Home Service,0.0,0.0,0.0006,1
Bookstore,Library,0.0,0.0,0.0006,1
Bookstore,Other Amenity,0.0,0.0,0.0006,1
Bookstore,Other Professional,0.0,0.0,0.0006,1
Bookstore,Print and Copy Shop,0.0,0.0,0.0006,1
Bookstore,Restaurant,0.0,0.0,0.0006,1
Bowling Alley,Bowling Alley,1.0,1.0,1.0,529
Bowling Alley,Recreation,0.6409,0.6409,0.0189,10
Bowling Alley,Fitness Center,0.5812,0.5812,0.0,0
Bowling Alley,Performing Arts,0.5247,0.5247,0.0,0
Bowling Alley,Golf Course,0.505,0.505,0.0,0
Bowling Alley,Park,0.5026,0.5026,0.0,0
Bowling Alley,Swimming Pool,0.5025,0.5025,0.0,0
Bowling Alley,Sports Outlet,0.4037,0.4037,0.0,0
Bowling Alley,Playground,0.3979,0.3979,0.0,0
Bowling Alley,Dog Park,0.3887,0.3887,0.0,0
Bowling Alley,Arcade,0.0063,0.0,0.0378,20
Bowling Alley,Event Venue,0.0011,0.0,0.0151,8
Bowling Alley,Restaurant,0.0006,0.0,0.0113,6
Bowling Alley,Bar,0.0001,0.0,0.0038,2
Bowling Alley,Hair and Beauty,0.0,0.0,0.0019,1
Cafe,Cafe,1.0,1.0,1.0,16390
Cafe,Fast Food,0.6509,0.6509,0.0081,133
Cafe,Dessert Shop,0.6366,0.6366,0.0222,364
Cafe,Bakery,0.6221,0.6221,0.0392,643
Cafe,Restaurant,0.6111,0.6111,0.0669,1097
Cafe,Bar,0.5015,0.5015,0.0078,128
Cafe,Pet Store,0.0017,0.0,0.0041,68
Cafe,Specialty Store,0.0006,0.0,0.0023,38
Cafe,Supermarket,0.0003,0.0,0.0014,23
Cafe,Bookstore,0.0002,0.0,0.0013,21
Cafe,Community Center,0.0001,0.0,0.0008,13
Cafe,Florist,0.0001,0.0,0.001,16
Cafe,ATM,0.0,0.0,0.0001,1
Cafe,Alternative Medicine,0.0,0.0,0.0001,1
Cafe,Animal Shelter,0.0,0.0,0.0002,3
Cafe,Arts Venue,0.0,0.0,0.0005,9
Cafe,Bank,0.0,0.0,0.0002,3
Cafe,Bike shop,0.0,0.0,0.0001,1
Cafe,Cannabis Dispensary,0.0,0.0,0.0001,1
Cafe,Car Dealer,0.0,0.0,0.0001,1
Cafe,Car Repair,0.0,0.0,0.0001,1
Cafe,Casino,0.0,0.0,0.0001,2
Cafe,Clothing Store,0.0,0.0,0.0005,8
Cafe,Convenience Store,0.0,0.0,0.0005,8
Cafe,Event Venue,0.0,0.0,0.0002,3
Cafe,Farmers Market,0.0,0.0,0.0004,7
Cafe,Fitness Center,0.0,0.0,0.0002,3
Cafe,Furniture Store,0.0,0.0,0.0002,4
Cafe,Garden Store,0.0,0.0,0.0003,5
Cafe,Hair and Beauty,0.0,0.0,0.0001,1
Cafe,Home Service,0.0,0.0,0.0001,2
Cafe,Hotel,0.0,0.0,0.0002,4
Cafe,Laundromat,0.0,0.0,0.0001,1
Cafe,Liquor Store,0.0,0.0,0.0001,1
Cafe,Market,0.0,0.0,0.0001,1
Cafe,Massage Therapy,0.0,0.0,0.0001,1
Cafe,Mental Health,0.0,0.0,0.0001,1
Cafe,Museum,0.0,0.0,0.0001,2
Cafe,Nightclub,0.0,0.0,0.0001,1
Cafe,Other Amenity,0.0,0.0,0.0001,2
Cafe,Other Healthcare,0.0,0.0,0.0003,5
Cafe,Other Shop,0.0,0.0,0.0002,4
Cafe,Performing Arts,0.0,0.0,0.0004,7
Cafe,Playground,0.0,0.0,0.0001,1
Cafe,Recreation,0.0,0.0,0.0001,2
Cafe,Sports Outlet,0.0,0.0,0.0002,3
Cafe,Swimming Pool,0.0,0.0,0.0001,1
Cafe,Thrift Store,0.0,0.0,0.0001,1
Cafe,University,0.0,0.0,0.0001,1
Campground,Campground,1.0,1.0,1.0,2137
Campground,Hotel,0.764,0.764,0.0384,82
Campground,Park,0.0075,0.0,0.0229,49
Campground,Recreation,0.0047,0.0,0.0173,37
Campground,Community Center,0.0003,0.0,0.0042,9
Campground,Place of Worship,0.0003,0.0,0.0042,9
Campground,Marina,0.0002,0.0,0.0033,7
Campground,Sports Outlet,0.0002,0.0,0.0028,6
Campground,Historic Site,0.0001,0.0,0.0019,4
Campground,School,0.0001,0.0,0.0023,5
Campground,Car Dealer,0.0,0.0,0.0009,2
Campground,Car Repair,0.0,0.0,0.0005,1
Campground,Childcare,0.0,0.0,0.0005,1
Campground,Dessert Shop,0.0,0.0,0.0005,1
Campground,Dog Park,0.0,0.0,0.0005,1
Campground,Event Venue,0.0,0.0,0.0014,3
Campground,Fitness Center,0.0,0.0,0.0005,1
Campground,Golf Course,0.0,0.0,0.0009,2
Campground,Kindergarten,0.0,0.0,0.0005,1
Campground,Other Amenity,0.0,0.0,0.0009,2
Campground,Performing Arts,0.0,0.0,0.0009,2
Campground,Playground,0.0,0.0,0.0005,1
Campground,Real Estate,0.0,0.0,0.0005,1
Campground,Restaurant,0.0,0.0,0.0009,2
Campground,Self-Storage,0.0,0.0,0.0014,3
Campground,Swimming Pool,0.0,0.0,0.0005,1
Cannabis Dispensary,Cannabis Dispensary,1.0,1.0,1.0,1026
Cannabis Dispensary,Specialty Store,0.9328,0.9328,0.0712,73
Cannabis Dispensary,Other Healthcare,0.7884,0.7884,0.0019,2
Cannabis Dispensary,Other Financial,0.6468,0.6468,0.0,0
Cannabis Dispensary,Clinic,0.4764,0.4764,0.0019,2
Cannabis Dispensary,Hardware,0.4368,0.4368,0.0,0
Cannabis Dispensary,Dentist,0.4101,0.4101,0.0,0
Cannabis Dispensary,Alternative Medicine,0.398,0.398,0.0136,14
Cannabis Dispensary,Florist,0.3944,0.3944,0.0029,3
Cannabis Dispensary,Mental Health,0.3936,0.3936,0.0,0
Cannabis Dispensary,Sports Outlet,0.3838,0.3838,0.0,0
Cannabis Dispensary,Car Repair,0.3812,0.3812,0.0,0
Cannabis Dispensary,Cell Phone Store,0.379,0.379,0.0,0
Cannabis Dispensary,Pharmacy,0.3766,0.3766,0.0019,2
Cannabis Dispensary,Furniture Store,0.3764,0.3764,0.0019,2
Cannabis Dispensary,Hospital,0.3718,0.3718,0.0,0
Cannabis Dispensary,Eye Care,0.3714,0.3714,0.0,0
Cannabis Dispensary,Bookstore,0.3705,0.3705,0.0,0
Cannabis Dispensary,Physical Therapy,0.3704,0.3704,0.001,1
Cannabis Dispensary,Other Shop,0.3663,0.3663,0.0166,17
Cannabis Dispensary,Garden Store,0.3595,0.3595,0.001,1
Cannabis Dispensary,Pet Store,0.3569,0.3569,0.0,0
Cannabis Dispensary,Bike shop,0.3324,0.3324,0.0,0
Cannabis Dispensary,Public Safety,0.3257,0.3257,0.0,0
Cannabis Dispensary,Counseling,0.3123,0.3123,0.0,0
Cannabis Dispensary,Occupational Therapy,0.3112,0.3112,0.0,0
Cannabis Dispensary,Speech Therapist,0.3111,0.3111,0.0,0
Cannabis Dispensary,Clothing Store,0.3017,0.3017,0.0019,2
Cannabis Dispensary,Maternity Center,0.292,0.292,0.0,0
Cannabis Dispensary,Car Dealer,0.2871,0.2871,0.0,0
Cannabis Dispensary,Supermarket,0.276,0.276,0.0058,6
Cannabis Dispensary,Convenience Store,0.2734,0.2734,0.001,1
Cannabis Dispensary,Thrift Store,0.2696,0.2696,0.0,0
Cannabis Dispensary,Discount Store,0.2614,0.2614,0.0,0
Cannabis Dispensary,Jewelry Store,0.2589,0.2589,0.001,1
Cannabis Dispensary,Liquor Store,0.2525,0.2525,0.001,1
Cannabis Dispensary,Shoe Store,0.2487,0.2487,0.001,1
Cannabis Dispensary,Farmers Market,0.2419,0.2419,0.0,0
Cannabis Dispensary,Shopping Center,0.2417,0.2417,0.0,0
Cannabis Dispensary,Wholesale Store,0.2342,0.2342,0.0117,12
Cannabis Dispensary,Market,0.2188,0.2188,0.0,0
Cannabis Dispensary,Fast Food,0.2113,0.2113,0.001,1
Cannabis Dispensary,Cafe,0.0001,0.0,0.0039,4
Cannabis Dispensary,Restaurant,0.0001,0.0,0.0029,3
Cannabis Dispensary,Arts Venue,0.0,0.0,0.001,1
Cannabis Dispensary,Bakery,0.0,0.0,0.001,1
Cannabis Dispensary,Campground,0.0,0.0,0.001,1
Cannabis Dispensary,Community Center,0.0,0.0,0.001,1
Cannabis Dispensary,Gas Station,0.0,0.0,0.001,1
Cannabis Dispensary,Home Service,0.0,0.0,0.001,1
Cannabis Dispensary,Massage Therapy,0.0,0.0,0.0019,2
Cannabis Dispensary,Other Professional,0.0,0.0,0.001,1
Cannabis Dispensary,Place of Worship,0.0,0.0,0.001,1
Car Dealer,Car Dealer,1.0,1.0,1.0,5039
Car Dealer,Other Shop,0.5705,0.5705,0.0012,6
Car Dealer,Specialty Store,0.5064,0.5064,0.0028,14
Car Dealer,Hardware,0.4296,0.4296,0.0,0
Car Dealer,Clothing Store,0.4278,0.4278,0.0,0
Car Dealer,Supermarket,0.378,0.378,0.0,0
Car Dealer,Convenience Store,0.3731,0.3731,0.0,0
Car Dealer,Florist,0.3727,0.3727,0.0,0
Car Dealer,Thrift Store,0.366,0.366,0.0,0
Car Dealer,Sports Outlet,0.3591,0.3591,0.005,25
Car Dealer,Car Repair,0.3559,0.3559,0.0873,440
Car Dealer,Cell Phone Store,0.3531,0.3531,0.0,0
Car Dealer,Discount Store,0.351,0.351,0.0002,1
Car Dealer,Pharmacy,0.3501,0.3501,0.0,0
Car Dealer,Furniture Store,0.35,0.35,0.0,0
Car Dealer,Jewelry Store,0.3466,0.3466,0.0,0
Car Dealer,Bookstore,0.3425,0.3425,0.0,0
Car Dealer,Liquor Store,0.3352,0.3352,0.0,0
Car Dealer,Garden Store,0.3291,0.3291,0.0,0
Car Dealer,Shoe Store,0.3285,0.3285,0.0,0
Car Dealer,Pet Store,0.326,0.326,0.0,0
Car Dealer,Farmers Market,0.3169,0.3169,0.0,0
Car Dealer,Shopping Center,0.3164,0.3164,0.0,0
Car Dealer,Eye Care,0.3093,0.3093,0.0,0
Car Dealer,Wholesale Store,0.3038,0.3038,0.0,0
Car Dealer,Bike shop,0.2971,0.2971,0.001,5
Car Dealer,Cannabis Dispensary,0.2871,0.2871,0.0,0
Car Dealer,Market,0.2783,0.2783,0.0,0
Car Dealer,Fast Food,0.2662,0.2662,0.0,0
Car Dealer,Marina,0.0002,0.0,0.0022,11
Car Dealer,Car Wash,0.0001,0.0,0.0014,7
Car Dealer,Other Financial,0.0001,0.0,0.0012,6
Car Dealer,Recreation,0.0001,0.0,0.0016,8
Car Dealer,Campground,0.0,0.0,0.0004,2
Car Dealer,Government Office,0.0,0.0,0.0002,1
Car Dealer,Home Service,0.0,0.0,0.0006,3
Car Dealer,Hotel,0.0,0.0,0.0002,1
Car Dealer,Museum,0.0,0.0,0.0002,1
Car Dealer,Other Healthcare,0.0,0.0,0.0002,1
Car Dealer,Other Professional,0.0,0.0,0.0006,3
Car Dealer,Print and Copy Shop,0.0,0.0,0.0002,1
Car Dealer,Real Estate,0.0,0.0,0.0004,2
Car Dealer,Restaurant,0.0,0.0,0.0002,1
Car Dealer,Self-Storage,0.0,0.0,0.0004,2
Car Dealer,Tire Store,0.0,0.0,0.0004,2
Car Rental,Car Dealer,0.1597,0.0,1.0,19
Car Rental,Car Repair,0.0125,0.0,0.2632,5
Car Rental,Sports Outlet,0.0081,0.0,0.2105,4
Car Rental,Car Wash,0.0005,0.0,0.0526,1
Car Rental,Fitness Center,0.0005,0.0,0.0526,1
Car Rental,Home Service,0.0005,0.0,0.0526,1
Car Rental,Hotel,0.0005,0.0,0.0526,1
Car Rental,Other Shop,0.0005,0.0,0.0526,1
Car Rental,Recreation,0.0005,0.0,0.0526,1
Car Rental,Specialty Store,0.0005,0.0,0.0526,1
Car Repair,Car Repair,1.0,1.0,1.0,16637
Car Repair,Gas Station,0.7747,0.7747,0.0038,63
Car Repair,Car Wash,0.7077,0.7077,0.0084,140
Car Repair,Tire Store,0.6477,0.6477,0.0268,446
Car Repair,Specialty Store,0.6336,0.6336,0.0059,98
Car Repair,Charging Station,0.5499,0.5499,0.0,0
Car Repair,Hardware,0.5485,0.5485,0.0004,6
